clean_tweet,Ofensivo,Vulgar,ambas
obvio pero como tal y dada su posicion sera responsable de sus dichos y consecuencias ante la historia no es cualquier ciudadano y tiene una plataforma de la que abusa todos los dias en su campana populista permanente seamos razonables por favor,0,0,False
me parece tan risible ese tono populista al estilo de la politica clasica y con aires de abraham lincoln que dan algunos diputados ya actualizate amigo,0,0,False
primero los pobres sigan votando por el populista rufian tirano nos esta llevando asu kkadero,1,0,True
mas propaganda populista ocupense del desastre de hoy en coahuila,0,0,False
ojala ya no la caguen si vuelven a ganar  es su culpa que nos gobierne un populista como el pje ustedes y el pri crearon las condiciones de hartazgo para que eso sucediera tarados,1,1,True
asi debe ser enfocado a su chamba no como el populista que tenemos de presidente en el equipo el comandante de la salvacion del 17,0,0,False
asi que compararlo directamente es malo regreso no defiendo a samuel pero en mexico es malo el sistema por la practica general de populista y cobros inferiores aunque se libero precio de insumo combustible y se tiene fijo tarifa,0,0,False
"los auto denominadoscristianosesos q predican el amor al projimo y el no mataras tambien los veoy los oigomuy iracundos vs amlo
pero no los oi decir ni pio en los sexenios genocidas del borracho y del sub normal
hazy no yizus",1,0,True
hay cada projimo imposible de amar,0,0,False
moler al projimo,0,0,False
"contigo ya sabemos hacia donde iria el edomex
por amor al projimo debes desistir de tu atrocidad",0,0,False
decia mi padre no juegues con fuego porque un dia te quemaras  perdio credibilidad y lastima que su fuente era uno de tantos mas que estan involucrados y por lo que mexico ha llegado a ser tan violento esa gente no se toca el corazon hacia su projimo,0,0,False
es que hay gente o personas que disfrutan jorobando al projimo  y hasta ahi podiamos llegar echo el cierre y adios muy buenas,0,0,False
"xq me agradan no lo se son tantas cosas q solo se pueden reducir a su autenticidad su simpatia su fortaleza lo reales y humanos que son el burlarse de ellos mismos su amor y respeto al projimo

 always for suju",0,0,False
solo meterse a joder al projimo y ahora se va como todo un heroe,0,0,False
"cuantas teresas y teresos de este tipo habran todavia en el mundo aprovechandose del projimo
merecen trabajos forzados y cadena perpetua
y los monos voladores que los rodean tambien deben ser castigados",0,0,False
pero volvemos a la cuestion de las mayorias y la no certeza de la buena voluntad del projimo,0,0,False
usted tampoco es dios no venga a decirnos que es bueno o malo a todo el mundo no todos profesamos la misma religion compadre algunos ni siquiera creen en una llamarme miserable pescador por no juzgar al projimo  si es asi que seras tu con esa forma de expresarte,0,0,False
disculpame pero segun lo que he aprendido en base a mis creencias aquellos que maldicen y juzgan asi como agreguen al projimo de esa manera son los verdaderos pescadores asi que disculpa pero esa actitud no te beneficia en nada para ir al cielo,0,0,False
uy uy uy ojala hagan peli homenajeando a los grandes  y haces la voz del maestro resortes   por que asi si voy a verla uno que es un pobre provinciano le rasca pa lanzarse a la capirucha,0,0,False
maldito provinciano jamas me ganaras en fleima salado telera,1,0,True
nada le duele mas a un provinciano que le digan provinciano,1,0,True
aaaa provinciano ahora entiendo y,1,0,True
nos tiene podridos con su lamento provinciano carajo por que sus padres no fueron gringos,1,1,True
me ha surgido la duda esta tarde de festivo nacional sobre lo mal que tratan los ricos de ciudad a quienes vienen a estudiartrabajar desde provincias que comentarios habeis recibido a parte del tipico provinciano o que trato despectivo habeis percibido,0,0,False
pero yo lo podria de otra manera o eres chilango capitalino o eres provinciano porque como tu lo planteas lo correcto seria o eres de la capital o eres de provincia,0,0,False
soy ese provinciano que ya acepto su pueblitud y comienza a usar sombreros,0,0,False
jajaja jajaja que onda con el provinciano ya hay internet por alla en sonora necesitas atencion te la hubieran dado de morrito,1,0,True
hablando de pueblero para que me entiendas en tu dialecto empresarial por que supongo que ya te sientes en el camino tratar de buscar una identidad a traves de frases que escuchas de la prole con la que te codeas puro refrito y tratar de presentarte como lo que no eres,0,0,False
amplia tu argumento puerilhan proliferado por ser buen negocio para las farmacias y ser de inmediata atencion frente a enfermedades comunes,0,0,False
"por que lo hace mi conocimiento de la naturaleza humana me permite conjeturar que su putinismo quiza se deba a algo tan pueril como llevar la contraria a su nemesis fernando mires ese oscuro objeto de sus obsesiones y de su rencor

asi de imbeciles pueden ser algunos bipedos",1,0,True
"es un pueril podria por una unica ocasion dejar de ver al pasado y asumir una critica a esta administracion 

 pon a alguien con un minimo de capacidad argumentativa",0,0,False
"para este gobierno es mucho mas importante pagar a sus chayoteros para mantener su falsa popularidad que abastecer medicamentos

que  obtenga mas de medio millon de pesos por twittear a favor de la cuarta es indignante pueril

el apoyo tiene precio no es gratis",0,0,False
"hemos de fomentar en nuestras almas un verdadero horror al pecado senor repitelo con corazon contrito que no te ofenda mas

pero no te asustes al notar el lastre del pobre cuerpo y de las humanas pasiones seria tonto e ingenuamente pueril que te enterases ahora de que",0,0,False
que dificil es que los resultados sean tan magros que se tenga que recurrir no solo a lo que hizo calderon sino a poner un hubiera pueril para ocultar la ineptitud al final en seguridad economia salud empleo resulto como si dijo calderon un peligro para mexico,1,0,True
como me aguanta quien cuantos anos tienes tienes una conversacion muy rara pueril,1,0,True
mirad con que pueril austeridad graciosa,0,0,False
ves como si estas bien pendejo que de los temas que te he hablado y mencionado nunca se hablaria en las peliculas gringas pero obvio no eres mas que un pobre imbecil que sabe nada de historia e intentas cambiar la conversacion de una forma sumamente pueril y patetica,1,1,True
"se con quien estoy discutiendo un ser alienado absolutamente pueril y orgullosa de vivir en esa cloaca gigante que es eeuu
que se puede esperar de una gafa que seguramente cree que mickey mouse es un procer
quien sabe que clase de drogas consumiras
sera fentanilo",1,0,True
me da miedo convertirme en esa persona con sonrisa melancolica y pueril prendida en mis labios que se vio marcada por el antes y despues de aquel gran amor del que me despedi ay no ya no voy a leer a mario benedetti,0,0,False
"quedaste como mierda despues de tu mentira tan pueril
 no te da pena ser tan idiota",1,1,True
"vas muy bien a tus distorsiones a tu deshonestidad a tu puerilidad coprofilica le anades ahora una insinuacion calumniosa

la chumelizacion es eso estupidizarse y envilecerse

yo que tu aqui le pararia quien sabe que tan bajo quieras seguir cayendo",1,1,True
buenos dias mondrigo gato pulguiento,0,0,False
los extranjeros aman vivir aqui mayormente porque es barato no entiendo por que no esta claro ese punto,0,0,False
al punto de que entrene y no he entrenado mi rabia y frustracion jeje,0,0,False
"en la justificacion del punto de acuerdo se establece que desde el 2016 comenzaron las gestiones para la clinica y se aprobo una donacion de 28 mil 024 metros cuadrados

por",0,0,False
la fresca sabe a pura azucar punto,0,0,False
entiendo que es gentrification y conozco el tema pero no entiendo tu punto,0,0,False
muy cierto y lo peor es que no se ve que vaya a fortalecerse ya nos han gobernado de chile dulce y manteca y desde mi punto de vista no se ha mejorado la partidocracia es un lastre para el pais,0,0,False
disfrutemos de este miercoles frio con un poco de  acompanenme en punto de las 6 pm  en mi canal de,0,0,False
nos apoyan  para atender el reporte y liberar la banqueta en el punto indicado gracias,0,0,False
"desde el pequeno productor hasta el mas grande comerciante confian en 1000pagos 

sin importar el negocio que tengas utiliza el mejor punto de venta el par1 

contamos con un gran equipo cargado con doble sim card  digitel y movistar sin costo adicional",0,0,False
buen punto,0,0,False
heineken silver esta a punto de dar el salto del universo virtual al real  solo necesita algunos retweets para que suceda retwitea esta publicacion y se parte de la llegada de algo,0,0,False
"gobierno mas purete
el grupo mas pequeno le doblo la voluntad
idiotas
ahora van a envalentonar a los sindicatos",1,0,True
"pero pero metio como 3 goles en francia y llego a octavos de champions siempre llega a octavos

y tambien metio un golcito de chilena todo purete

debe estar el madridismo le debe muchisimo",1,0,True
"la pija y la quinqui
que horror
reyes del palique 

ese es mi top nena",0,0,False
el seguidor de la pija y la quinqui mas sobrio,0,0,False
ya vayase a cdmx con toda la ralea que se trajo,1,0,True
me confunde usted con gente de su baja ralea ni lo topo,1,0,True
en mis tiempos era algo muy vergonzoso ir al empeno o que te vieran salir del monte de piedad era considerado algo de muy baja ralea y ahora veo que abundan las casas de empeno y la gente entra y sale sin pena alguna definitivamente los tiempos han cambiado mucho,0,0,False
al mitomano de duque lo extrana la misma ralea que se beneficio de su ineptitud,1,0,True
"pos es puma y le va a las chivas 
cinicos corruptos y cobardes
layda nos muestra lo que ya sabiamos
esa ralea de pseudo periodistas no se salva ni uno del ticher a la chafistegui pasando por babrozo y hasta el astillado
culi vendidos todos",1,0,True
y acompanado de todos los de su ralea que ya sabemos quienes son,1,0,True
"alito y layda son el perfecto ejemplo de la calidad politica en nuestro pais

bajos ambos de una ralea simplemente criminal

una como operadora de venganzas y con una cola larguisima no es ejemplo 

y el otro simplemente impresentable",1,0,True
que se investigue a esa alcaldesa tal y como se hace con calderon ah no ese es del tu ralea,1,0,True
quien tiene la voz mas hermosa de la ralea colombiana,0,0,False
exacto por mi si hay delitos que metan a la carcel a todos pero a todos empezando por lopez y su ralea,1,0,True
"que clase de rufian vino a poner que no nada mas era un imbecil o sera

sino que tambien un ladron abusivo deshonesto un tipejo de muy baja ralea eso si muy firulais para vestir a costillas de nosotros

se llevo 2000 de pesos en ropa en imagen

rateros sinverguenzas",1,0,True
es solo otro imbecil lameculos de la misma ralea del otro lameculos de   par de hipocritas,1,1,True
eres la ramera de la noticia atentamente alito,1,1,True
como amanecio la ramera mediatica   cuantas entrevita el dia de hoy  jajajajaja,1,1,True
todos saben la historia genocida ladrona de espana algo como un pequeno infierno con una coronita entonces que la ramera de europa controle diplomaticamente sus impulsos xenofobos,1,0,True
"eres un na ramera 
aun lo defiend s 
neta que poca tienes",1,1,True
radio formula la ramera de alito,1,1,True
la ramera del apocalipsis metiendose en politica,1,1,True
"el vaticano sera destruido por dios mismo son la gran ramera de apocalipsis menciona

los papas cardenales han sido asesinos pedofilos violadores ladrones avaros lavan dinero en su banco 

lobos disfrazados de ovejas",1,1,True
"el vaticano sera destruido por dios mismo son la gran ramera de apocalipsis menciona

los papas cardenales han sido asesinos pedofilos violadores ladrones avaros lavan dinero en su banco 

lobos disfrazados de ovejas",1,1,True
omg ramona esta trending en twitter,0,0,False
"debemos pensar en que ahora ese amado ser descansa en paz en un lugar mucho mejor que este
recordemoslo con amor y mantengamos viva la esperanza de volverlo a ver algun dia
            ramona 
     luna plascencia 
nuestras mas sentidas condolencias",0,0,False
el punto es ese no que tal cual busquemos que nos den un trato especial solamente que tambien vean esas cosas no debe ser una tonta lucha de sexos ambos valen y cada uno tiene sus fortalezas y debilidades no es que seamos iguales realmente,0,0,False
vaya par de aliades los dos jaja,0,0,False
ramona lucia gomez busca sus documentos,0,0,False
"aprovechen estos dias nublados para subir al 
 y presuman que subieron e faro natural mas alto de norteamerica 

una chulada de vista 

 ramona davsal",0,0,False
ramona,0,0,False
que patrana,0,0,False
da erguenza es que mate y encierre a los curas y agreda a la iglesia catolica pero claro usted tambien es ateo,0,0,False
son estafadores,0,0,False
no de plano un gusto por los clasicos en espanol no pero me gusta mucho diles que no me maten y el primer disco de ramona antes de que se volviera histrionicos,0,0,False
"ejemplos salinas pliego slim los vazquez rana azcarraga etc ahi la cuspide del poder empresarial en mexico

mexico y el problema del capitalismo de cuates",0,0,False
sana sana colita d rana,0,0,False
"a sala llena el perro y la rana presento ultima pagina de igor delgado senior en la feria del libro de caracas 2022

lee mas",0,0,False
estaba que se moria pero le dieron su vitamina el marido joven y esta devuelta la cara de rana,1,0,True
jaja excelente comentario ya puedes pasar por tus croquetas,1,0,True
no me habia percatado de que tu jinx queria robarte la quadra jajajaja por un pelo de rana calva,0,0,False
no importa que raza religion o preferencia setsual tengas si te encuentro en la carretera y traes una rana colgada en el parabrisas eres mi hermano,0,0,False
que habra sido de la vida de la rana,0,0,False
lo sabia rana nunca miente fuente confiable 1010,0,0,False
en el mundo desconocemos la existencia de muchas especies de animales algunas quiza ni siquiera imaginamos de su presencia,0,0,False
porque me entretuve en tiktok viendo una cuenta de una rana ver como se come a otros animales si me dan asco las ranas jajajajajajaja,0,0,False
di rana y yo salto,0,0,False
y aqui el articulo del cenoro rancio porque siempre podemos reirnos un poco mas de el,0,0,False
comparto este articulo a proposito de que el cenoro rancio  acaba de escribir un articulo quejandose de que se quieren cargar la meritocracia que a estas alturas ya sabemos que no existe son los papas su dinero y sus redes de contactos,0,0,False
"aclarando mi apeido es zamora
pero no soy pariente del viejo rancio con ojos de culo de botella",1,1,True
no vieja senil y decadente los 3 presidentes anteriores no tardaron 6 anos y eso que no mamaron 18 anos pidiendo el puesto y ademas no destruyeron lo que este viejo rancio que tanto apoyaste ha destruido en 4,1,1,True
es que el personaje del dr simi esta cagado y simpaticon pero el don es un viejo rancio,1,1,True
ahora hacen preguntas a modo en un programa mananero con un embaucador a quien le hacen preguntas a modo y le pasan las respuestas tiene varios personajes ridiculos como lord molecula el pirata rancio y la corredora keniana esta chafisima pero entretiene a mucho pejezombi,1,0,True
entre lo rancio y podrido se encuentran,0,0,False
se ve rancio ese queso de seguro es de los que huele a patas,0,0,False
su nuevo modelo trae mucho de lo rancio por lo cual han perdido en la mayoria de los estados de la republica,0,0,False
reitero que usted es un rancio conservador clasista,0,0,False
epigmenio le pones inteligencia a tus argumentos pero lo rancio y empedernido se percibe y se nota kilometros igual que tu amo,1,0,True
asi el mendigo rancio de palacio,1,0,True
refrito 3001,0,0,False
estoy convencido que la gente aprecia el buque de la tortilla al borde de la descomposicion y el aceite refrito de mala calidad pero se antoja,0,0,False
un frijol refrito con  queso frescos platanos fritos huevo revuelto un potado de cafe  tamalitos de chipilin con su salsa mas galleta de soda real,0,0,False
"siempre sacan eso de para quien va dirigida pues obvio va dirigida para todas las generaciones si quisieran un publico de puro ninopuberto  entonces sacarian otro producto y no un refrito
solamente hay que recordar a thundercats roar",0,0,False
bien fea el refrito de la madrastra,0,0,False
porque   insiste en hacer refritos y pesimos la madrastra refrito de vivir un poco con angelica aragon y de la que hizo victoria ruffo esta version se ve muy chafa y el tema principal ay no por dios,0,0,False
ya no te queda de otra mas que sacar puro refrito,0,0,False
es el refrito del refrito que falta de creatividad,0,0,False
para que la ven si es un refrito de un refrito eta obvio,0,0,False
el nuevo refrito de  hahahajaja hoy dicen que nos morimos de hambre jajajaja solo porque ellos comen wendys pollo campero y tony romas y nosotros sopita de frijoles con tortilla y aguacate  hahahaha,0,0,False
ya deberian de dejar de producir puro refrito no tienen ideas,0,0,False
el mismo refrito,0,0,False
pobrecito si al menos leyeras un poquito y no solo vieras los tweets del retardado de  te darias cuenta que precisamente ya se habia teorizado como el capitalismo generaria alternativas democraticas por su naturaleza depredadora,0,0,False
creo que quiso decir catatonico mediocre y el que escribe ha de ser dislexico o de a tiro retardado mira que va a hacer llorar al ninito dios,1,0,True
mas faciles que hagas el papel  que ser presidentte de venezuelaviejo retardado mental,1,0,True
lo que yo puedo pensar es que mucha gente alrededor meten mucha informacion respecto al dopajete dicen  tranquilo que eso no aparece pero son tan estupidos que caen en esa tramparetardado mental o demasiado estupidopara no decirleignorantetriste por el,1,0,True
no manche este hdspm esta enfermo el retardado,1,1,True
adrian que pasa con romero por que tardan segun el lic velazquez quedaba la semana pasada por que se ha retardado nos vamos despidiendo de el,0,0,False
feliz cumple retardado maestro,0,0,False
aqui el unico retardado eres tu no es lo que me conviene a mi que mas me gustaria que las autoridades hicieran bien su trabajo y la gente no tuviera que llegar a extremismos no seria necesario pero al contrario se coluden con estas organizaciones criminales 12,1,0,True
puro retardado,1,0,True
hasta nombre de retardado tiene este viejito yo hubiera demandado a mi madre si me hubiera llamado asi medadardo,1,0,True
sigue corriendo porque la realidad te esta alcanzando solo recuerda que la historia de forrest gump es fantasia y el solo era un retardado mental,0,0,False
"el reinicio del proximo ano escolar en el pais se encuentra ya retrasado en un mes debido a que el pago completo del bono vacacional para los educadores se ha retardado en ese mismo tiempo

mas detalles aqui",0,0,False
"emocion
bandera azul y blanco simbolo depurezaintegridad y firmezael escudo de armas representajusticia soberaniavictoriainmortalidad de la libertad y cgt debe hacer gala de lo que representano en el discurso retorico sino en la practica
dia de la bandera",0,0,False
"petro es el tipico politico colombianoengolado y retorico pero lo que dice es cierto
guaido no tiene el control
eduardo fernandez y otros siempre lo han dicho y a muchos no les gustaba
en miraflores sigue maduro
aunque a muchos nos disgusta",0,0,False
video nuevo en el canal de  de,0,0,False
con frecuencia los mismos peligros sirven para salvarnos la vida quintiliano marcus fabius quintilianus c35  c95 retorico romano,0,0,False
la etica y la moral no son lo mismo se entiende lo retorico de tu pregunta pero bueno mejor no te girlsplaineo,0,0,False
que tristeza tartufo solo dice mentira tras mentira se le esta acabando su discurso retorico y falso la realidad se impone,0,0,False
curiosamente hay otro tropo retorico contemporaneo que debe su nombre a uno de los padres de la mecanica cuantica segun el urban dictionary un gilipollas de schrodinger schrodinger douchebag es alguien que hace comentarios sexistas racistas o intolerantes en general,0,0,False
es un recurso retorico bastante flojo el que recurras a otras violencias de las que claramente no estamos hablando aqui para tratar de probar un punto,0,0,False
exacto la pregunta va mas en modo retorico es q muchas veces es taaan frustrante ver el mundo,0,0,False
"en todo caso tienes razon en que esta discusion es esteril

sigo sin entender las virtudes que le vez al argumento de carlos perez y sigo creyendo que carlos bravo desnuda el malabar retorico",0,0,False
suena la zopi como la nueva secretaria de educacion publica elimino las palabras competencia productividad y otras porque quiere un modelo humanista o sea demagogico y socialista retorico y atrasado,0,0,False
aca no habia avanzado tanto en mi investigacion pero esta bueno para conocer el lugar la emblematica del horror como arma retoricomnemotecnica en el porton de acceso al santuario de jesus nazareno en atotonilco guanajuato,0,0,False
por las condiciones climaticas se ha retrasado el inicio de la practica de municipal,0,0,False
no se soy retra retrasado,1,0,True
jjaaj pobre diablo hdpta andate a estar pendiente de los tuyos mmguebo lloron q voy a argumentar con un retrasado como tu si lo unico q hacen es estar pendiente de nosostros,1,1,True
es que hay que ser retrasado para decir esa mamada y quedarse tan pancho jaja,1,1,True
ni redactar puede este retrasado mental,1,0,True
chamaco pendejo retrasado,1,1,True
ah y ellos no son los representantes del programa pues si eres un puto intermediario y un intermediario increiblemente inutil que no te sorprenda que te manden amenazas de muerte a tu puta casa hijo de la chingada como puedes ser tan retrasado mental,1,1,True
crecimiento de sus bolsas con dinero del pueblo a este retrasado mental que son igual ustedes,1,0,True
perdon eres retrasado mental que haces tuiteando y no usando camisa de fuerza,1,0,True
desde el lunes que me paso algo horrible ando retrasado de las comisiones y no me he podido recuperar,0,0,False
es retrasado mental o le pagan bastante bien como para decir semejantes m,1,1,True
si tus argumentos asi lo reflejan no me queda la menor duda se nota en tu descarga  y si quedo demostrado que soy el  y no eres tu y quien sabe si soy ya un ciudadano de los us y usted es super dotado que se quedo retrasado despues de ser el super man en el aula,1,0,True
bierzo aire limpio alerta del grave riesgo de escasez de agua en el embalse de barcena y pide que se revoque la concesion de agua del embalse a forestalia la planta de biomasa de cubillos del sil,0,0,False
"jejejejeje 
posicion poniendo revoque la piso",0,0,False
la alcaldesa de santa catarina pretende se le revoque el mandato a una regidora de oposicion companera del pri las pruebas que presenta son insuficientes e incompletas para quitarle el cargo el proceso continuara y le acompanaremos,0,0,False
mantenimito no es que las empresas constructora de la misma y su tecnologia no estan en disponibilidad de suministrar repuestos y accesorios y partes por miedo a que el departamento de estado le revoque su licencia de comercializacion,0,0,False
la agrupacion diversidad sexual campeche ac acudio esta manana al ayuntamiento para solicitar a la presidenta municipal  se revoque la licencia de funcionamiento del bar odisea segun su presidente eduardo roman gonzalez herrera,0,0,False
si que se revoque y tambien que se revoque a la guasona maru campos galvan gobernadora de chihuahua son una verguenza de gobernadores ese par de inutiles,1,0,True
estos negocios que licito durango estan rodeados de casas por que dan permiso si afectan vecinos tengan conciencia del pueblo y revoque el permiso de esta gente no es zona comercial calle patoni,0,0,False
cualquier mexicano que cumpla con los requisitos puede acceder a una concesion federal de cualquier tipo cada gobierno en turno esta obligado a que se respeten las normas de dicha concesion o se revoque la misma lo demas es solo palabreria y maromas,0,0,False
"crisis del deporte

guatemala esta por ser suspendida de toda competencia internacional por intervenciones politicas 

mientras atletas piden que la  revoque su resolucion emitida sobre las elecciones del  esta rechaza presiones mediaticas",0,0,False
"solo quieren competir

la agrupacion atletas unidos por guate le ha solicitado a la corte de constitucionalidad que revoque la resolucion emitida en relacion a las elecciones del comite olimpico guatemalteco ya que podria derivar en suspensiones internacionales",0,0,False
es lamentable que estemos hablando de esto en lugar de estar entrenando comento kevin cordon una de las figuras del deporte nacional que participo en el evento,0,0,False
"crv curve finance
uno de los principales protocolos de la red ethereum fue hackeado ayer en aproximadamente 570k el protocolo aconsejo a cualquiera que autorizo la transaccion de ayer que revoque la autorizacion
el protocolo dijo que encontro un error en uno de sus cont",0,0,False
que rico cambiar de ambiente y ver otra gente un par de dias,0,0,False
que rico una aguita de limon,0,0,False
como debe ser  eso trae muchos beneficios aparte es rico autocomplacerc y la unica opcion cuando no tienes pareja,0,0,False
no se puede ser mas cascarudo porque no es mas roco,1,0,True
roco tambien me lo ha pedido y debi comprarlo en su momento quiza ya hasta subieron de precio jajajajaja,0,0,False
mon laferte roco de la maldita liam y noel gallagher joaquin sabina silvio rodriguez santa fe klan joe elliot axl rose billy corgan courtney love kanye west bjork prince morrissey,0,0,False
mae i tried pero son mis compas en el chat de whatsapp es el roco en la verduleria es la senora en la parada ya dios llevame,0,0,False
80 kilos por casemiro a mi roco lo negocio por 50 pero casemiro no seee,0,0,False
ayer vine me cambie me atreviste y no se me quede dormido hasta ahorita me desperte ya estoy roco,0,0,False
este roco esta muerto en vida,1,0,True
roco quedo del tamano de lu,1,0,True
pinche clima edta igual de roco que yo,0,0,False
mi auditoria la culminacion de mi trabajo de dos anos es el primer dia de primaria de roco,0,0,False
hay unos asientos asi en el metrobus de la cdmx los odio,0,0,False
nada mas en vestir pasear y darle de comer al bodoque se acaba el sueldo de lopez  como le hace para todos los trajes corbatas y zapatos de lujo que usa lopez ladronde sale co co roco cantaba el gallo co co ro co a la gallinase murio mi gallo tuerto que sera de mi gallina,0,0,False
bn tardes millie espero q estes bn y tengas luz,0,0,False
dicen q los 10k estaban en la mesita al lado de la cama pa dormir mas tranquilo,0,0,False
"bn dia millie q lo pases super  oye ese primo tuyo es fino q tire algo para aca 

en el informe que revelo ayer prfaa roberto le francia  fortuno cobro cerca de los 30000 que provee la ley",0,0,False
sip eso es asi  ni  cafe habia tomado,0,0,False
igual q disfrutes tu semana,0,0,False
un diccionario para entender lo q es ironia  sarcasmo,0,0,False
gracias usted si q sabe  bn dia y saludos,0,0,False
creo q la pastora venegas dijo algo  quizas despues de la foto con los rifles de asalto se denomino del liderato,0,0,False
amen igualmente,0,0,False
igual profe q esta semana lo pase super  saludos,0,0,False
no se entiende dijo media bruts o m dia pu,0,0,False
amen   estoy medio dormido de primera impresion crei q eso eran guineos  bn dia,0,0,False
calla cabro de tubtbn caeraa terruko pkdrido y encima rosquete,1,1,True
para que las vacunas rosquete sin verguenza que tiene que ver el estado de emergencia con que las personas se cuiden o no que raro quitan el decreto de emergencia en el que muchos se ven favorecidos y tardan los corruptos y sus medios aliados en atacar,1,0,True
voten a ese rosquete hdp,1,1,True
solo que te tienes que esperar 4 anos rosquete si no gana castillo en la reeleccion festejaras con tu japonesa y  los pitucos quiero ver ese dia en un caso hipotetico en que ganen el partido de derecha tu abrazado de uno de ellos jajjajjajjaj no sabes donde estas ubicate wey,1,1,True
ladrones no te veas tanto en el espejo viejo rosquete rctm,1,1,True
cual tunel rosquete no suenes ese tunel debe estar lleno de pedos y excremento,1,0,True
epigmeno ibrra con  ya se esta convirtiendo en una segunda mananera,0,0,False
la comisionada  expone ante el pleno su proyecto resolutivo del recurso de revision rra 1025122 interpuesto en contra de,0,0,False
respaldo el proyecto de la comisionada  rra 884822 el endeudamiento es un problema que se vive en varios gobiernos locales en la cuenta publica 2020 la  senalo que   y tabasco eran las entidades con mayor adeudo a cfe,0,0,False
la comisionada  presenta ante el pleno su proyecto resolutivo del recurso de revision rra 884822 interpuesto en contra de,0,0,False
el comisionado  expone ante el pleno su proyecto de resolucion del recurso rra 764522 interpuesto en contra de la,0,0,False
el comisionado  presenta ante el pleno su proyecto resolutivo del recurso de revision rra 686422 interpuesto en contra de la,0,0,False
y cual es el problema o es que los cachurecos no pueden protestar y criticar o es que pensas que vivimos en un paraiso con la b,0,0,False
desearia invertir mi tiempo en interponer los rra que tengo pendientes en guanajuato y nuevo leon pero si quieren que concentre mi atencion en ustedes que mas hacer,0,0,False
wey aun no supero que fui a comprar mi faja y le dije a la senorita que me trajera la talla chica por que siempre he sido chica en todo y me termine llevando la grande jajaja,0,0,False
y  donde cono se te quedo esa humildad entonces ahora eres arrogante empoderada y pedante igual sigue siendo una negra machorra,1,1,True
una presunta falla cardiaca le quito la vida a ruletero que conducia su taxi en calles de la alcaldia,0,0,False
"viendo   en 

esta suerte de ser viral es todos los anos que estuviste de ruletero en los restaurantes tragando caca como dices no es cuestion de suerte",1,1,True
taxista se impacta contra otro ruletero,1,0,True
"tu si asi es tu el que lee en este instante tu eres un ruletero candela

enciende la llama y prendele candela a las manipulaciones con el mejor combustible de informacion de tu gaceta activa y tu poder el analisis 

pronto muy pronto a la venta tu gaceta activa",0,0,False
asomate al balcon  mambo del ruletero dedicado a los taxistas,0,0,False
un ruletero que festejaba el dia del taxista fue ultimado en la colonia 20 de noviembre en oaxaca con ello suman tres los casos de conductores victimas del crimen en menos de una semana,0,0,False
en la vispera del  en oaxaca asesinan esta noche a ruletero en pinotepa nacional,0,0,False
12 la pipa impacto por atras al ruletero cuando intentaba doblar a la derecha ambos choferes resultaron sin lesiones pero provocaron congestion vial por varios minutos,0,0,False
"que enojado ese taxista ruletero 

uy q miedo",0,0,False
"termina prensado taxista luego de ser impactado por camion recolector de basura en saltillo

por cerca de 30 minutos llevaron a cabo los trabajos pertinentes para extraer al ruletero",0,0,False
ruletero se lleva a motociclista,0,0,False
"a mi me dicen a veces  ey ruletero tu si eres arrecho no te conformas con ver una sino de a dos

y es que guacharo activo maneja el doble de numeros

se me ocurrio verlo de esta manera en modo grafico

te gusta que piensas

ruletero candela",0,0,False
hoy en su gustada seccion que ando tragando les vengo a presumir los elotes que me prepare toda la tarde bueno me comi dos elotes y un plato de esquites me quedaron muy buenos,0,0,False
"hoy una paciente me regalo unas pantuflas tejidas
las ventajas de una buena atencion en el instituto",0,0,False
"siempre me encuentro dando vueltas tan rapido
cuando en realidad permanezco estatico",0,0,False
y asi acaba el fin de semana y debemos volver a nuestra programacion habitual,0,0,False
nuevamente como a las 10 de la noche,0,0,False
"empezar por juntarnos para no hacer nada 
te propuse mi casa nada neutro",0,0,False
vamos por un carboncito van a jalar o me lo atasco yo solo,0,0,False
ajajajajjajajaa las sacamuelas del clap,0,0,False
noche lluviosa como para estar tomando el fresco desde este nuevo espacio que me acabo de conseguir,0,0,False
ya sono como 4 veces y no me cansa,0,0,False
cactus,0,0,False
que no olvide la gente que  es un sacon,1,0,True
te saco mas bien huiste canalla sacon,1,0,True
jajaja sacon de onda fue asi como dijiste en la pagina 74 de tu texto emiliano zapata era un heroe o un bandido,0,0,False
mexico no merece un gobierno que solapa al crimen organizado no merece un gobierno timorato sacon y mentiroso mexico necesita un gobierno que resuelva energicamente la situacion de inseguridad que trabaje en la generacion de empleos y que deje su arrogancia a un lado,0,0,False
jajajaja jajajaja jajajaja jajajaja jajajaja jajajaja sacon el hipocrita ese pobres weyes a chlngar su pvta madre,1,1,True
estaba viendo esta imagen a detalle y de repente me cambia la aplicacion a tu imagen v me dio un sacon de onda de ver a opaopa a ver un eso tilin,0,0,False
jajaja sacon el don,0,0,False
yo digo que ya andaba encanchado alla lo trataban bien por ser buen cliente y ya se sentia como en su casa a lo mejor andaba cotorreando ya pedos hubo un sacon de onda y lo plomearon no creo que haya sido por cuestion de negocios,0,0,False
el parote que le hace el cubrebocas a algunas personas  que sacon de onda me acabo de dar,0,0,False
que sacon de onda cuando la gente es una en instagram y otra en la vida real,0,0,False
surtido clasico de maiz con zanahoria cambia zapallo por italiano acelga o espinacas con porotos verdes  un manjar si sale por ahi con chorizos o salame,0,0,False
